time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
21.634440311141287;ue_4;adas;21.631089218479612;21.631089218479612;21.634440311141287;0.0033510926616742154;1
21.937484783977588;ue_2;adas;21.935929802488857;21.935929802488857;21.937484783977588;0.001554981488730789;1
21.988699695568165;ue_9;adas;21.987127695050685;21.987127695050685;21.988699695568165;0.0015720005174806317;1
21.98991927527462;ue_5;adas;21.98836429378589;21.98836429378589;21.98991927527462;0.001554981488730789;1
21.990585402215615;ue_6;adas;21.989030420726884;21.989030420726884;21.990585402215615;0.001554981488730789;1
22.003926816876486;ue_7;adas;22.002371835387756;22.002371835387756;22.003926816876486;0.001554981488730789;1
22.013126757661887;ue_8;adas;22.01169148587156;22.01169148587156;22.013126757661887;0.0014352717903278744;1
22.069566969707246;ue_3;adas;22.066746426126596;22.066746426126596;22.069566969707246;0.0028205435806505363;1
22.074163034697115;ue_0;adas;22.072237565829898;22.072237565829898;22.074163034697115;0.0019254688672170062;1
22.082197862531807;ue_1;adas;22.08129905256338;22.08129905256338;22.082197862531807;0.000898809968425951;1
22.134440311141287;ue_4;adas;22.131089218479612;22.131089218479612;22.134440311141287;0.0033510926616742154;1
22.437484783977588;ue_2;adas;22.435929802488857;22.435929802488857;22.437484783977588;0.001554981488730789;1
22.488699695568165;ue_9;adas;22.487127695050685;22.487127695050685;22.488699695568165;0.0015720005174806317;1
22.48991927527462;ue_5;adas;22.48836429378589;22.48836429378589;22.48991927527462;0.001554981488730789;1
22.490585402215615;ue_6;adas;22.489030420726884;22.489030420726884;22.490585402215615;0.001554981488730789;1
22.503926816876486;ue_7;adas;22.502371835387756;22.502371835387756;22.503926816876486;0.001554981488730789;1
22.513126757661887;ue_8;adas;22.51169148587156;22.51169148587156;22.513126757661887;0.0014352717903278744;1
22.569566969707246;ue_3;adas;22.566746426126596;22.566746426126596;22.569566969707246;0.0028205435806505363;1
22.574163034697115;ue_0;adas;22.572237565829898;22.572237565829898;22.574163034697115;0.0019254688672170062;1
22.582197862531807;ue_1;adas;22.58129905256338;22.58129905256338;22.582197862531807;0.000898809968425951;1
22.634440311141287;ue_4;adas;22.631089218479612;22.631089218479612;22.634440311141287;0.0033510926616742154;1
22.937484783977588;ue_2;adas;22.935929802488857;22.935929802488857;22.937484783977588;0.001554981488730789;1
22.987938695309428;ue_9;adas;22.987127695050685;22.987127695050685;22.987938695309428;0.0008110002587429221;1
22.98991927527462;ue_5;adas;22.98836429378589;22.98836429378589;22.98991927527462;0.001554981488730789;1
22.990585402215615;ue_6;adas;22.989030420726884;22.989030420726884;22.990585402215615;0.001554981488730789;1
24.203926816876486;ue_7;adas;23.002371835387756;24.202371835387755;24.203926816876486;1.20155498148873;1
